XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
713920.53130000,3308728.29850000,299,-1,1,0.987681,4.900000
713920.53970000,3308727.99750000,300,-1,1,0.987681,5.000000
713920.54810000,3308727.69650000,301,-1,1,0.987681,5.100000
713920.55650000,3308727.39550000,302,-1,1,0.987681,5.200000
713920.56490000,3308727.09450000,303,-1,1,0.987681,5.300000
713920.57335000,3308726.79350000,304,-1,1,0.987690,5.400000
713920.58180000,3308726.49250000,305,-1,1,0.987681,5.400000
713920.59020000,3308726.19150000,306,-1,1,0.987681,5.500000
713920.60100000,3308725.88880000,307,-1,1,0.999387,5.600000
713920.61420000,3308725.58435000,308,-1,1,0.999715,5.600000
713920.62747589,3308725.27990113,309,-1,1,0.999402,5.600000
713920.64070000,3308724.97550000,310,-1,1,0.999387,5.600000
713920.65390000,3308724.67110000,311,-1,1,0.999387,5.600000
713920.66715000,3308724.36665000,312,-1,1,0.999729,5.600000
713920.68040000,3308724.06220000,313,-1,1,0.999387,5.600000
713920.69360000,3308723.75780000,314,-1,1,0.999387,5.600000
713920.70685000,3308723.45335000,315,-1,1,0.999729,5.600000
713920.72010000,3308723.14890000,316,-1,1,0.999387,5.600000
713920.73330000,3308722.84450000,317,-1,1,0.999387,5.600000
713920.74655000,3308722.54010000,318,-1,1,0.999402,5.600000
713920.75980000,3308722.23565000,319,-1,1,0.999715,5.600000
713920.77300000,3308721.93120000,320,-1,1,0.999387,5.600000
713920.78625000,3308721.62680000,321,-1,1,0.999402,5.600000
713920.79950000,3308721.32235000,322,-1,1,0.999715,5.600000
713920.81270000,3308721.01790000,323,-1,1,0.999387,5.600000
713920.82595000,3308720.71350000,324,-1,1,0.999402,5.600000
713920.83920000,3308720.40905000,325,-1,1,0.999715,5.600000
713920.85240000,3308720.10460000,326,-1,1,0.999387,5.600000
713920.86565000,3308719.80020000,327,-1,1,0.999402,5.600000
713920.87890408,3308719.49580018,328,-1,1,0.999387,5.600000
713920.89210000,3308719.19135000,329,-1,1,0.999715,5.600000
713920.90535000,3308718.88690000,330,-1,1,0.999402,5.600000
713920.91860000,3308718.58250000,331,-1,1,0.999387,5.700000
713920.93180000,3308718.27805000,332,-1,1,0.999715,5.700000
713920.94505000,3308717.97360000,333,-1,1,0.999402,5.700000
713920.95830000,3308717.66920000,334,-1,1,0.999387,5.700000
713920.97150000,3308717.36480000,335,-1,1,0.999387,5.700000
713920.98475000,3308717.06035000,336,-1,1,0.999729,5.700000
713920.99799945,3308716.75589998,337,-1,1,0.999387,5.700000
713921.01120000,3308716.45150000,338,-1,1,0.999387,5.700000
713921.02447517,3308716.14705337,339,-1,1,0.999744,5.700000
713921.03770000,3308715.84260000,340,-1,1,0.999387,5.700000
713921.05090000,3308715.53820000,341,-1,1,0.999387,5.700000
713921.06417745,3308715.23380368,342,-1,1,0.999418,5.700000
713921.07740000,3308714.92935000,343,-1,1,0.999715,5.700000
713921.09060000,3308714.62490000,344,-1,1,0.999387,5.700000
713921.10387974,3308714.32050398,345,-1,1,0.999419,5.700000
713921.11710000,3308714.01605000,346,-1,1,0.999715,5.700000
713921.13030818,3308713.71160035,347,-1,1,0.999387,5.700000
713921.14355000,3308713.40720000,348,-1,1,0.999402,5.700000
713921.15680000,3308713.10275000,349,-1,1,0.999715,5.700000
713921.17000000,3308712.79830000,350,-1,1,0.999387,5.700000
713921.18320000,3308712.49390000,351,-1,1,0.999387,5.700000
713921.19645000,3308712.18950000,352,-1,1,0.999402,5.700000
713921.20970000,3308711.88505000,353,-1,1,0.999715,5.700000
713921.22290000,3308711.58060000,354,-1,1,0.999387,5.700000
713921.23615000,3308711.27620000,355,-1,1,0.999402,5.700000
713921.24940000,3308710.97175000,356,-1,1,0.999715,5.700000
713921.26260413,3308710.66730018,357,-1,1,0.999387,5.700000
713921.27585000,3308710.36290000,358,-1,1,0.999402,5.700000
713921.28910000,3308710.05850000,359,-1,1,0.999387,5.700000
713921.30230000,3308709.75405000,360,-1,1,0.999715,5.700000
713921.31555000,3308709.44960000,361,-1,1,0.999402,5.700000
713921.32880000,3308709.14520000,362,-1,1,0.999387,5.700000
713921.34200000,3308708.84075000,363,-1,1,0.999715,5.800000
713921.35525000,3308708.53630000,364,-1,1,0.999402,5.800000
713921.36850000,3308708.23190000,365,-1,1,0.999387,5.800000
713921.38170000,3308707.92745000,366,-1,1,0.999715,5.800000
713921.39498118,3308707.62300668,367,-1,1,0.999436,5.800000
713921.40820000,3308707.31860000,368,-1,1,0.999387,5.800000
713921.42140000,3308707.01420000,369,-1,1,0.999387,5.800000
713921.43465000,3308706.70975000,370,-1,1,0.999729,5.800000
713921.44790000,3308706.40530000,371,-1,1,0.999387,5.800000
713921.46110000,3308706.10090000,372,-1,1,0.999387,5.800000
713921.47435000,3308705.79645000,373,-1,1,0.999729,5.800000
713921.48760000,3308705.49200000,374,-1,1,0.999387,5.800000
713921.50080000,3308705.18760000,375,-1,1,0.999387,5.800000
713921.51405000,3308704.88320000,376,-1,1,0.999402,5.800000
713921.52730000,3308704.57875000,377,-1,1,0.999715,5.800000
713921.54050000,3308704.27430000,378,-1,1,0.999387,5.800000
713921.55375000,3308703.96990000,379,-1,1,0.999402,5.800000
713921.56700000,3308703.66545000,380,-1,1,0.999715,5.800000
713921.58020000,3308703.36100000,381,-1,1,0.999387,5.800000
713921.59345000,3308703.05660000,382,-1,1,0.999402,5.800000
713921.60670000,3308702.75220000,383,-1,1,0.999387,5.800000
713921.61990000,3308702.44775000,384,-1,1,0.999715,5.800000
713921.63315000,3308702.14330000,385,-1,1,0.999402,5.800000
713921.64640000,3308701.83890000,386,-1,1,0.999387,5.800000
713921.65960000,3308701.53445000,387,-1,1,0.999715,5.800000
713921.67285000,3308701.23000000,388,-1,1,0.999402,5.800000
713921.68610000,3308700.92560000,389,-1,1,0.999387,5.800000
713921.69930000,3308700.62115000,390,-1,1,0.999715,5.800000
713921.71255000,3308700.31670000,391,-1,1,0.999402,5.800000
713921.72580000,3308700.01230000,392,-1,1,0.999387,5.800000
713921.73900000,3308699.70790000,393,-1,1,0.999387,5.800000
713921.75225000,3308699.40345000,394,-1,1,0.999729,5.800000
713921.76550000,3308699.09900000,395,-1,1,0.999387,5.900000
713921.77870000,3308698.79460000,396,-1,1,0.999387,5.900000
713921.79190000,3308698.49015000,397,-1,1,0.999715,5.900000
713921.80515000,3308698.18570000,398,-1,1,0.999402,5.900000
713921.81840000,3308697.88130000,399,-1,1,0.999387,5.900000
713921.83160000,3308697.57690000,400,-1,1,0.999387,5.900000
713921.84485000,3308697.27245000,401,-1,1,0.999729,5.900000
713921.85810000,3308696.96800000,402,-1,1,0.999387,5.900000
713921.87130000,3308696.66360000,403,-1,1,0.999387,5.900000
713921.88455000,3308696.35915000,404,-1,1,0.999729,5.900000
713921.89780000,3308696.05470000,405,-1,1,0.999387,5.900000
713921.91100000,3308695.75030000,406,-1,1,0.999387,5.900000
713921.92425000,3308695.44585000,407,-1,1,0.999729,5.900000
713921.93670000,3308695.14205000,408,-1,1,0.994913,5.900000
713921.94830000,3308694.83890000,409,-1,1,0.995240,5.900000
713921.95985000,3308694.53570000,410,-1,1,0.995228,5.900000
713921.97140000,3308694.23250000,411,-1,1,0.995240,5.900000
713921.98300000,3308693.92935000,412,-1,1,0.994913,5.900000
713921.99460000,3308693.62620000,413,-1,1,0.995240,5.900000
713922.00620000,3308693.32300000,414,-1,1,0.995240,5.900000
713922.01780629,3308693.01980024,415,-1,1,0.995240,5.900000
713922.02940000,3308692.71665000,416,-1,1,0.994913,5.900000
713922.04100000,3308692.41350000,417,-1,1,0.995240,5.900000
713922.05260000,3308692.11030000,418,-1,1,0.995240,5.900000
713922.06415000,3308691.80710000,419,-1,1,0.995228,5.900000
713922.07570000,3308691.50395000,420,-1,1,0.994913,5.900000
713922.08730000,3308691.20080000,421,-1,1,0.995240,5.900000
713922.09890000,3308690.89760000,422,-1,1,0.995240,5.900000
713922.11050000,3308690.59440000,423,-1,1,0.995240,5.900000
713922.12210000,3308690.29120000,424,-1,1,0.995240,5.900000
713922.13371727,3308689.98805066,425,-1,1,0.994913,5.900000
713922.14530000,3308689.68490000,426,-1,1,0.995240,5.900000
713922.15690000,3308689.38170000,427,-1,1,0.995240,5.900000
713922.16845000,3308689.07850000,428,-1,1,0.995228,5.900000
713922.18000000,3308688.77535000,429,-1,1,0.994913,5.900000
